id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,tfidf_demand,tfidf_offer,neg_words,pos_words,n_known_medicines,cluster
22120.0,91.0,6.0,0.0,2.0,0.0,3.0,1.0,0.2339593036278822,0.08484282865990753,1.0,3.0,1.0,2.0
22129.0,120.0,4.0,0.0,2.0,0.0,5.0,1.0,0.394365346449489,0.08484282865990753,4.0,4.0,1.0,2.0
22131.0,93.0,3.0,0.0,4.0,0.0,2.0,0.0,0.15894403467562845,0.0,2.0,1.0,1.0,2.0
22135.0,143.0,6.0,0.0,2.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,5.0,2.0,0.0,2.0
22165.0,133.0,9.0,0.0,1.0,0.0,4.0,0.0,0.3592391240845202,0.0,4.0,2.0,0.0,2.0
22167.0,105.0,10.0,1.0,1.0,0.0,3.0,1.0,0.23898078455859245,0.08484282865990753,3.0,2.0,0.0,2.0
22172.0,143.0,21.0,0.0,2.0,0.0,1.0,0.0,0.07830583338642202,0.0,5.0,1.0,0.0,2.0
22175.0,104.0,4.0,0.0,1.0,0.0,4.0,0.0,0.3592391240845202,0.0,3.0,0.0,1.0,2.0
22178.0,111.0,219.0,0.0,2.0,0.0,4.0,0.0,0.3346834598499566,0.0,4.0,1.0,1.0,2.0
22205.0,142.0,21.0,0.0,2.0,1.0,1.0,0.0,0.07823597983299971,0.0,4.0,2.0,1.0,2.0
22212.0,142.0,16.0,0.0,4.0,0.0,3.0,0.0,0.2563945285146173,0.0,1.0,1.0,1.0,2.0
22214.0,65.0,4.0,0.0,2.0,0.0,2.0,0.0,0.15871520406958978,0.0,3.0,0.0,0.0,2.0
22224.0,110.0,11.0,0.0,1.0,0.0,4.0,0.0,0.3592391240845202,0.0,6.0,2.0,1.0,2.0
22228.0,142.0,11.0,0.0,2.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,12.0,4.0,1.0,2.0
22253.0,90.0,3.0,0.0,3.0,0.0,1.0,0.0,0.07999667213843903,0.0,0.0,2.0,1.0,2.0
22268.0,142.0,12.0,0.0,2.0,0.0,2.0,0.0,0.1802953245732548,0.0,7.0,4.0,0.0,2.0
22292.0,142.0,8.0,1.0,6.0,0.0,2.0,0.0,0.18070802311798356,0.0,3.0,1.0,1.0,2.0
22297.0,83.0,9.0,0.0,2.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,3.0,0.0,0.0,2.0
22299.0,143.0,7.0,0.0,4.0,0.0,2.0,0.0,0.15871520406958978,0.0,5.0,1.0,0.0,2.0
22302.0,127.0,7.0,0.0,3.0,0.0,2.0,0.0,0.18070802311798356,0.0,6.0,1.0,1.0,2.0
22309.0,91.0,15.0,0.0,2.0,0.0,2.0,0.0,0.18070802311798356,0.0,5.0,1.0,1.0,2.0
22312.0,146.0,25.0,0.0,2.0,0.0,1.0,0.0,0.08040937068316777,0.0,4.0,4.0,0.0,2.0
22320.0,97.0,5.0,0.0,2.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,1.0,2.0,1.0,2.0
22520.0,51.0,1.0,0.0,2.0,0.0,2.0,1.0,0.18070802311798356,0.09191306438156648,3.0,0.0,0.0,2.0
22521.0,118.0,1.0,0.0,2.0,0.0,4.0,1.0,0.3160927516579584,0.0859352255954428,5.0,3.0,0.0,2.0
22524.0,142.0,1.0,0.0,2.0,0.0,2.0,0.0,0.15871520406958978,0.0,5.0,1.0,0.0,2.0
22525.0,128.0,1.0,0.0,2.0,1.0,3.0,0.0,0.2386420226546065,0.0,5.0,1.0,0.0,2.0
