id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
503.0,142.0,235.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0
525.0,143.0,141.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0
527.0,143.0,74.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0
530.0,142.0,58.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0
556.0,143.0,19.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0
582.0,149.0,143.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0
603.0,143.0,7.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0
608.0,143.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0
634.0,68.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
637.0,145.0,15.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
698.0,128.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0
732.0,142.0,137.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0
734.0,113.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
755.0,141.0,417.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0
821.0,141.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
856.0,74.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
869.0,147.0,12.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
952.0,124.0,91.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
988.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
1084.0,139.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0
1458.0,106.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1483.0,71.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
1530.0,142.0,74.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0
1534.0,85.0,32.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
1535.0,123.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0
1538.0,142.0,5.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
1539.0,141.0,56.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0
1564.0,100.0,4.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0
1598.0,139.0,7.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0
1601.0,148.0,70.0,3.0,2.0,0.0,1.0,1.0,5.0,2.0,0.0,1.0
1614.0,99.0,8.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0
1616.0,117.0,9.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0
1617.0,124.0,11.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
1628.0,139.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,4.0,1.0
1653.0,103.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
1660.0,141.0,6.0,1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0
1696.0,127.0,7.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0
1702.0,140.0,74.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0
1705.0,143.0,20.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
1755.0,143.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
1787.0,142.0,103.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0
1788.0,143.0,4.0,0.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0
1829.0,143.0,5.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0
1831.0,143.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1843.0,142.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1872.0,57.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
1906.0,143.0,3.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
1941.0,133.0,12.0,4.0,2.0,0.0,0.0,3.0,6.0,2.0,0.0,1.0
1948.0,88.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1977.0,139.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1978.0,101.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,125.0,19.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0
2058.0,112.0,11.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0
