id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
19059.0,124.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0
17677.0,144.0,51.0,2.0,1.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0
2785.0,142.0,76.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0
15526.0,146.0,29.0,0.0,3.0,0.0,3.0,0.0,7.0,4.0,0.0,2.0
6728.0,111.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1806.0,85.0,20.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0
1871.0,116.0,9.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0
21826.0,108.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0
3194.0,143.0,26.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,3.0,2.0
6373.0,144.0,5.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0
21366.0,131.0,17.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0
19527.0,147.0,23.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0
23650.0,139.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,2.0
3220.0,93.0,29.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0
5756.0,141.0,23.0,0.0,2.0,0.0,2.0,0.0,11.0,1.0,0.0,2.0
20182.0,143.0,4.0,1.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0
21824.0,109.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0
16800.0,141.0,47.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,1.0,2.0
2464.0,143.0,149.0,1.0,5.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0
17255.0,136.0,456.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0
18414.0,137.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
14854.0,130.0,6.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0
16131.0,151.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0
18920.0,140.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
21759.0,115.0,4.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0
