id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
16731.0,111.0,14.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0
7555.0,127.0,34.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0
14109.0,73.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
17630.0,140.0,9.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0
3085.0,146.0,28.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
10447.0,157.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
10269.0,146.0,6.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
24633.0,78.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
6898.0,118.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0
6786.0,143.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0
21458.0,133.0,21.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
18335.0,132.0,7.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3169.0,143.0,23.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
231.0,142.0,87.0,1.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0
9898.0,149.0,10.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0
10641.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0
10756.0,107.0,24.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
7139.0,97.0,9.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0
21587.0,107.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0
17757.0,133.0,6.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0
8208.0,136.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
18155.0,125.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9474.0,60.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0
6197.0,142.0,23.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
11441.0,137.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0
10715.0,117.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
10752.0,130.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0
16260.0,145.0,17.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0
7135.0,134.0,7.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
16409.0,118.0,12.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0
17515.0,144.0,9.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0
7292.0,122.0,12.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
17992.0,143.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
21580.0,115.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0
18270.0,110.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
7778.0,121.0,11.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
7820.0,134.0,13.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,1.0
