id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
17172.0,103.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0
1541.0,140.0,1.0,0.0,2.0,0.0,6.0,0.0,7.0,3.0,0.0,2.0
2472.0,145.0,387.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,0.0,2.0
16967.0,90.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
4705.0,142.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,3.0,0.0,2.0
1466.0,139.0,7.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0
22309.0,91.0,15.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,2.0
7658.0,124.0,10.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0
20275.0,112.0,56.0,2.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,2.0
18917.0,143.0,238.0,3.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,2.0
5719.0,143.0,32.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0
19896.0,117.0,9.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0
2172.0,100.0,6.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
17432.0,143.0,39.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0
2157.0,99.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0
19343.0,69.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
20133.0,142.0,35.0,1.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,2.0
16265.0,146.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0
15373.0,59.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
2401.0,96.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,1.0,2.0
16878.0,105.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
15812.0,151.0,9.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0
2131.0,142.0,23.0,2.0,2.0,0.0,2.0,1.0,5.0,0.0,2.0,2.0
21658.0,111.0,7.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0
19723.0,95.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
24106.0,99.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0
19687.0,139.0,12.0,0.0,1.0,0.0,4.0,1.0,5.0,1.0,1.0,2.0
3989.0,141.0,30.0,0.0,2.0,0.0,5.0,1.0,5.0,1.0,0.0,2.0
5870.0,143.0,60.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
14696.0,121.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0
15621.0,150.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
16178.0,140.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,2.0
1499.0,142.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0
15700.0,146.0,6.0,0.0,2.0,0.0,3.0,0.0,3.0,4.0,1.0,2.0
22520.0,51.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0
23651.0,146.0,4.0,0.0,1.0,0.0,3.0,0.0,7.0,1.0,1.0,2.0
14683.0,151.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,3.0,0.0,2.0
3765.0,141.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0
5645.0,137.0,33.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
18143.0,145.0,6.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0
2332.0,131.0,11.0,0.0,5.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0
9031.0,61.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
15552.0,149.0,6.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0
2040.0,107.0,8.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,1.0,2.0
2984.0,140.0,10.0,3.0,2.0,0.0,5.0,1.0,7.0,2.0,1.0,2.0
20074.0,56.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
21945.0,99.0,22.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0
5548.0,132.0,216.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
1492.0,139.0,16.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0
17601.0,139.0,4.0,0.0,2.0,0.0,4.0,1.0,6.0,2.0,1.0,2.0
15950.0,146.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0
16726.0,142.0,1976.0,1.0,1.0,0.0,3.0,1.0,5.0,2.0,1.0,2.0
19280.0,145.0,13.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0
1985.0,95.0,7.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
3314.0,139.0,10.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
311.0,136.0,227.0,2.0,1.0,0.0,1.0,0.0,8.0,3.0,0.0,2.0
8232.0,140.0,1.0,5.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,2.0
1630.0,107.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0
19582.0,99.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0
8465.0,112.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
5629.0,143.0,6.0,0.0,4.0,0.0,3.0,0.0,6.0,3.0,0.0,2.0
7980.0,139.0,15.0,0.0,2.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0
24273.0,76.0,7.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0
21394.0,135.0,27.0,0.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,2.0
